Scenario,Test_Stream,Model,Batch_Idx,F1-Score
S4_Stream,NETFLOW,M3_IsolationForest,201,0.727735368956743
S4_Stream,NETFLOW,M1_LogisticRegression,202,0.5877114870881567
S4_Stream,NETFLOW,M2_XGBoost,202,0.6701570680628273
S4_Stream,NETFLOW,M3_IsolationForest,202,0.7038237200259235
S4_Stream,NETFLOW,M1_LogisticRegression,203,0.6069906223358909
S4_Stream,NETFLOW,M2_XGBoost,203,0.703672075149445
S4_Stream,NETFLOW,M3_IsolationForest,203,0.7261146496815286
S4_Stream,NETFLOW,M1_LogisticRegression,204,0.6212765957446809
S4_Stream,NETFLOW,M2_XGBoost,204,0.6873385012919897
S4_Stream,NETFLOW,M3_IsolationForest,204,0.7195902688860435
S4_Stream,NETFLOW,M1_LogisticRegression,205,0.609375
S4_Stream,NETFLOW,M2_XGBoost,205,0.6763110307414105
S4_Stream,NETFLOW,M3_IsolationForest,205,0.695368558382257
S4_Stream,NETFLOW,M1_LogisticRegression,206,0.596551724137931
S4_Stream,NETFLOW,M2_XGBoost,206,0.6876640419947506
S4_Stream,NETFLOW,M3_IsolationForest,206,0.7063389391979301
S4_Stream,NETFLOW,M1_LogisticRegression,207,0.6196943972835314
S4_Stream,NETFLOW,M2_XGBoost,207,0.6603448275862069
S4_Stream,NETFLOW,M3_IsolationForest,207,0.7171263630532393
S4_Stream,NETFLOW,M1_LogisticRegression,208,0.6340640809443507
S4_Stream,NETFLOW,M2_XGBoost,208,0.6815068493150684
S4_Stream,NETFLOW,M3_IsolationForest,208,0.7195902688860435
S4_Stream,NETFLOW,M1_LogisticRegression,209,0.5913978494623656
S4_Stream,NETFLOW,M2_XGBoost,209,0.6572187776793623
S4_Stream,NETFLOW,M3_IsolationForest,209,0.6996098829648895
S4_Stream,NETFLOW,M1_LogisticRegression,210,0.5988125530110263
S4_Stream,NETFLOW,M2_XGBoost,210,0.6902356902356902
S4_Stream,NETFLOW,M3_IsolationForest,210,0.7269255251432208
S4_Stream,NETFLOW,M1_LogisticRegression,211,0.5839285714285715
S4_Stream,NETFLOW,M2_XGBoost,211,0.6707855251544572
S4_Stream,NETFLOW,M3_IsolationForest,211,0.7055016181229773
S4_Stream,NETFLOW,M1_LogisticRegression,212,0.5962399283795882
S4_Stream,NETFLOW,M2_XGBoost,212,0.6713906111603188
S4_Stream,NETFLOW,M3_IsolationForest,212,0.7021414665801428
S4_Stream,NETFLOW,M1_LogisticRegression,213,0.5823008849557522
S4_Stream,NETFLOW,M2_XGBoost,213,0.6887298747763864
S4_Stream,NETFLOW,M3_IsolationForest,213,0.700454840805718
S4_Stream,NETFLOW,M1_LogisticRegression,214,0.6061643835616438
S4_Stream,NETFLOW,M2_XGBoost,214,0.6632124352331606
S4_Stream,NETFLOW,M3_IsolationForest,214,0.727735368956743
S4_Stream,NETFLOW,M1_LogisticRegression,215,0.6114432109308283
S4_Stream,NETFLOW,M2_XGBoost,215,0.671943711521548
S4_Stream,NETFLOW,M3_IsolationForest,215,0.717948717948718
S4_Stream,NETFLOW,M1_LogisticRegression,216,0.6235606731620903
S4_Stream,NETFLOW,M2_XGBoost,216,0.6519043401240036
S4_Stream,NETFLOW,M3_IsolationForest,216,0.7195902688860435
S4_Stream,NETFLOW,M1_LogisticRegression,217,0.6261925411968777
S4_Stream,NETFLOW,M2_XGBoost,217,0.7009590235396687
S4_Stream,NETFLOW,M3_IsolationForest,217,0.7220447284345048
S4_Stream,NETFLOW,M1_LogisticRegression,218,0.5977410947002606
S4_Stream,NETFLOW,M2_XGBoost,218,0.6684350132625995
S4_Stream,NETFLOW,M3_IsolationForest,218,0.7012987012987013
S4_Stream,NETFLOW,M1_LogisticRegression,219,0.613013698630137
S4_Stream,NETFLOW,M2_XGBoost,219,0.6966490299823633
S4_Stream,NETFLOW,M3_IsolationForest,219,0.7088444157520981
S4_Stream,NETFLOW,M1_LogisticRegression,220,0.6115992970123023
S4_Stream,NETFLOW,M2_XGBoost,220,0.6510791366906474
S4_Stream,NETFLOW,M3_IsolationForest,220,0.7046632124352331
S4_Stream,NETFLOW,M1_LogisticRegression,221,0.5925282363162467
S4_Stream,NETFLOW,M2_XGBoost,221,0.6978354978354978
S4_Stream,NETFLOW,M3_IsolationForest,221,0.7154784842646115
S4_Stream,NETFLOW,M1_LogisticRegression,222,0.6068003487358327
S4_Stream,NETFLOW,M2_XGBoost,222,0.6801762114537445
S4_Stream,NETFLOW,M3_IsolationForest,222,0.7046632124352331
S4_Stream,NETFLOW,M1_LogisticRegression,223,0.5925925925925926
S4_Stream,NETFLOW,M2_XGBoost,223,0.6781193490054249
S4_Stream,NETFLOW,M3_IsolationForest,223,0.6979166666666666
S4_Stream,NETFLOW,M1_LogisticRegression,224,0.606418918918919
S4_Stream,NETFLOW,M2_XGBoost,224,0.7015177065767285
S4_Stream,NETFLOW,M3_IsolationForest,224,0.739760554505356
S4_Stream,NETFLOW,M1_LogisticRegression,225,0.594732370433305
S4_Stream,NETFLOW,M2_XGBoost,225,0.698961937716263
S4_Stream,NETFLOW,M3_IsolationForest,225,0.7187700192184497
S4_Stream,NETFLOW,M1_LogisticRegression,226,0.5670840787119857
S4_Stream,NETFLOW,M2_XGBoost,226,0.6867256637168142
S4_Stream,NETFLOW,M3_IsolationForest,226,0.7096774193548387
S4_Stream,NETFLOW,M1_LogisticRegression,227,0.631578947368421
S4_Stream,NETFLOW,M2_XGBoost,227,0.6690454950936664
S4_Stream,NETFLOW,M3_IsolationForest,227,0.7012987012987013
S4_Stream,NETFLOW,M1_LogisticRegression,228,0.6195744680851064
S4_Stream,NETFLOW,M2_XGBoost,228,0.6842553191489362
S4_Stream,NETFLOW,M3_IsolationForest,228,0.7333755541481951
S4_Stream,NETFLOW,M1_LogisticRegression,229,0.6006944444444444
S4_Stream,NETFLOW,M2_XGBoost,229,0.6774193548387096
S4_Stream,NETFLOW,M3_IsolationForest,229,0.7063389391979301
S4_Stream,NETFLOW,M1_LogisticRegression,230,0.6066012488849242
S4_Stream,NETFLOW,M2_XGBoost,230,0.6625111308993766
S4_Stream,NETFLOW,M3_IsolationForest,230,0.7038237200259235
S4_Stream,NETFLOW,M1_LogisticRegression,231,0.6003460207612457
S4_Stream,NETFLOW,M2_XGBoost,231,0.6769759450171822
S4_Stream,NETFLOW,M3_IsolationForest,231,0.7269255251432208
S4_Stream,NETFLOW,M1_LogisticRegression,232,0.6197916666666666
S4_Stream,NETFLOW,M2_XGBoost,232,0.6809269162210339
S4_Stream,NETFLOW,M3_IsolationForest,232,0.7046632124352331
S4_Stream,NETFLOW,M1_LogisticRegression,233,0.6086191732629728
S4_Stream,NETFLOW,M2_XGBoost,233,0.6606334841628959
S4_Stream,NETFLOW,M3_IsolationForest,233,0.6945169712793734
S4_Stream,NETFLOW,M1_LogisticRegression,234,0.6079295154185022
S4_Stream,NETFLOW,M2_XGBoost,234,0.6863084922010398
S4_Stream,NETFLOW,M3_IsolationForest,234,0.7146529562982005
S4_Stream,NETFLOW,M1_LogisticRegression,235,0.6073018699910953
S4_Stream,NETFLOW,M2_XGBoost,235,0.6696588868940754
S4_Stream,NETFLOW,M3_IsolationForest,235,0.7105093488072212
S4_Stream,NETFLOW,M1_LogisticRegression,236,0.5795053003533569
S4_Stream,NETFLOW,M2_XGBoost,236,0.6630920464700626
S4_Stream,NETFLOW,M3_IsolationForest,236,0.7046632124352331
S4_Stream,NETFLOW,M1_LogisticRegression,237,0.5921985815602837
S4_Stream,NETFLOW,M2_XGBoost,237,0.6859142607174104
S4_Stream,NETFLOW,M3_IsolationForest,237,0.7080103359173127
S4_Stream,NETFLOW,M1_LogisticRegression,238,0.5683060109289617
S4_Stream,NETFLOW,M2_XGBoost,238,0.6531738730450782
S4_Stream,NETFLOW,M3_IsolationForest,238,0.6945169712793734
S4_Stream,NETFLOW,M1_LogisticRegression,239,0.5920138888888888
S4_Stream,NETFLOW,M2_XGBoost,239,0.6779661016949152
S4_Stream,NETFLOW,M3_IsolationForest,239,0.7138263665594855
S4_Stream,NETFLOW,M1_LogisticRegression,240,0.611541774332472
S4_Stream,NETFLOW,M2_XGBoost,240,0.6683893195521102
S4_Stream,NETFLOW,M3_IsolationForest,240,0.7154784842646115
S4_Stream,NETFLOW,M1_LogisticRegression,241,0.5857519788918206
S4_Stream,NETFLOW,M2_XGBoost,241,0.6794425087108014
S4_Stream,NETFLOW,M3_IsolationForest,241,0.7096774193548387
S4_Stream,NETFLOW,M1_LogisticRegression,242,0.5966460723742277
S4_Stream,NETFLOW,M2_XGBoost,242,0.64376130198915
S4_Stream,NETFLOW,M3_IsolationForest,242,0.6996098829648895
S4_Stream,NETFLOW,M1_LogisticRegression,243,0.6255355612682091
S4_Stream,NETFLOW,M2_XGBoost,243,0.6492805755395683
S4_Stream,NETFLOW,M3_IsolationForest,243,0.6876640419947506
S4_Stream,NETFLOW,M1_LogisticRegression,244,0.6119133574007221
S4_Stream,NETFLOW,M2_XGBoost,244,0.6684636118598383
S4_Stream,NETFLOW,M3_IsolationForest,244,0.7071751777634131
S4_Stream,NETFLOW,M1_LogisticRegression,245,0.5857664233576643
S4_Stream,NETFLOW,M2_XGBoost,245,0.6617375231053605
S4_Stream,NETFLOW,M3_IsolationForest,245,0.6893840104849279
S4_Stream,NETFLOW,M1_LogisticRegression,246,0.6028368794326241
S4_Stream,NETFLOW,M2_XGBoost,246,0.6660600545950864
S4_Stream,NETFLOW,M3_IsolationForest,246,0.6979166666666666
S4_Stream,NETFLOW,M1_LogisticRegression,247,0.5859305431878896
S4_Stream,NETFLOW,M2_XGBoost,247,0.6811201445347786
S4_Stream,NETFLOW,M3_IsolationForest,247,0.7088444157520981
S4_Stream,NETFLOW,M1_LogisticRegression,248,0.5628847845206685
S4_Stream,NETFLOW,M2_XGBoost,248,0.644343891402715
S4_Stream,NETFLOW,M3_IsolationForest,248,0.7012987012987013
S4_Stream,NETFLOW,M1_LogisticRegression,249,0.6046915725456126
S4_Stream,NETFLOW,M2_XGBoost,249,0.6731793960923623
S4_Stream,NETFLOW,M3_IsolationForest,249,0.712998712998713
S4_Stream,NETFLOW,M1_LogisticRegression,250,0.6253275109170305
S4_Stream,NETFLOW,M2_XGBoost,250,0.6798917944093779
S4_Stream,NETFLOW,M3_IsolationForest,250,0.6962190352020861
S4_Stream,NETFLOW,M1_LogisticRegression,251,0.596830985915493
S4_Stream,NETFLOW,M2_XGBoost,251,0.6672613737734165
S4_Stream,NETFLOW,M3_IsolationForest,251,0.7105093488072212
S4_Stream,NETFLOW,M1_LogisticRegression,252,0.6177739430543572
S4_Stream,NETFLOW,M2_XGBoost,252,0.6847335140018067
S4_Stream,NETFLOW,M3_IsolationForest,252,0.7021414665801428
S4_Stream,NETFLOW,M1_LogisticRegression,253,0.6095406360424028
S4_Stream,NETFLOW,M2_XGBoost,253,0.6607142857142857
S4_Stream,NETFLOW,M3_IsolationForest,253,0.695368558382257
S4_Stream,NETFLOW,M1_LogisticRegression,254,0.6
S4_Stream,NETFLOW,M2_XGBoost,254,0.6968641114982579
S4_Stream,NETFLOW,M3_IsolationForest,254,0.7071751777634131
S4_Stream,NETFLOW,M1_LogisticRegression,255,0.5937777777777777
S4_Stream,NETFLOW,M2_XGBoost,255,0.6768128916741272
S4_Stream,NETFLOW,M3_IsolationForest,255,0.6936642717178315
S4_Stream,NETFLOW,M1_LogisticRegression,256,0.5935030728709394
S4_Stream,NETFLOW,M2_XGBoost,256,0.6890909090909091
S4_Stream,NETFLOW,M3_IsolationForest,256,0.6833443054641212
S4_Stream,NETFLOW,M1_LogisticRegression,257,0.5837742504409171
S4_Stream,NETFLOW,M2_XGBoost,257,0.6880570409982175
S4_Stream,NETFLOW,M3_IsolationForest,257,0.7080103359173127
S4_Stream,NETFLOW,M1_LogisticRegression,258,0.6263829787234042
S4_Stream,NETFLOW,M2_XGBoost,258,0.6900085397096499
S4_Stream,NETFLOW,M3_IsolationForest,258,0.7195902688860435
S4_Stream,NETFLOW,M1_LogisticRegression,259,0.6231505657093125
S4_Stream,NETFLOW,M2_XGBoost,259,0.6836108676599474
S4_Stream,NETFLOW,M3_IsolationForest,259,0.71216999356085
S4_Stream,NETFLOW,M1_LogisticRegression,260,0.5797872340425532
S4_Stream,NETFLOW,M2_XGBoost,260,0.6702898550724637
S4_Stream,NETFLOW,M3_IsolationForest,260,0.6936642717178315
S4_Stream,NETFLOW,M1_LogisticRegression,261,0.6216216216216216
S4_Stream,NETFLOW,M2_XGBoost,261,0.6936026936026936
S4_Stream,NETFLOW,M3_IsolationForest,261,0.7445072190834903
S4_Stream,NETFLOW,M1_LogisticRegression,262,0.6160635481023831
S4_Stream,NETFLOW,M2_XGBoost,262,0.6660714285714285
S4_Stream,NETFLOW,M3_IsolationForest,262,0.7096774193548387
S4_Stream,NETFLOW,M1_LogisticRegression,263,0.6276150627615062
S4_Stream,NETFLOW,M2_XGBoost,263,0.6848381601362862
S4_Stream,NETFLOW,M3_IsolationForest,263,0.7285441830896376
S4_Stream,NETFLOW,M1_LogisticRegression,264,0.5774647887323944
S4_Stream,NETFLOW,M2_XGBoost,264,0.6553267681289168
S4_Stream,NETFLOW,M3_IsolationForest,264,0.6970684039087948
S4_Stream,NETFLOW,M1_LogisticRegression,265,0.6008510638297873
S4_Stream,NETFLOW,M2_XGBoost,265,0.6851211072664359
S4_Stream,NETFLOW,M3_IsolationForest,265,0.7212276214833759
S4_Stream,NETFLOW,M1_LogisticRegression,266,0.6204013377926422
S4_Stream,NETFLOW,M2_XGBoost,266,0.6762956669498725
S4_Stream,NETFLOW,M3_IsolationForest,266,0.727735368956743
S4_Stream,NETFLOW,M1_LogisticRegression,267,0.5878136200716846
S4_Stream,NETFLOW,M2_XGBoost,267,0.6690777576853526
S4_Stream,NETFLOW,M3_IsolationForest,267,0.6945169712793734
S4_Stream,NETFLOW,M1_LogisticRegression,268,0.627677100494234
S4_Stream,NETFLOW,M2_XGBoost,268,0.7011494252873564
S4_Stream,NETFLOW,M3_IsolationForest,268,0.7460815047021944
S4_Stream,NETFLOW,M1_LogisticRegression,269,0.5884476534296029
S4_Stream,NETFLOW,M2_XGBoost,269,0.657608695652174
S4_Stream,NETFLOW,M3_IsolationForest,269,0.6868023637557452
S4_Stream,NETFLOW,M1_LogisticRegression,270,0.6151172893136403
S4_Stream,NETFLOW,M2_XGBoost,270,0.6826758147512865
S4_Stream,NETFLOW,M3_IsolationForest,270,0.7146529562982005
S4_Stream,NETFLOW,M1_LogisticRegression,271,0.5796064400715564
S4_Stream,NETFLOW,M2_XGBoost,271,0.6738544474393531
S4_Stream,NETFLOW,M3_IsolationForest,271,0.7012987012987013
S4_Stream,NETFLOW,M1_LogisticRegression,272,0.6292517006802721
S4_Stream,NETFLOW,M2_XGBoost,272,0.6926333615580017
S4_Stream,NETFLOW,M3_IsolationForest,272,0.7357774968394437
S4_Stream,NETFLOW,M1_LogisticRegression,273,0.617968094038623
S4_Stream,NETFLOW,M2_XGBoost,273,0.7074601844090528
S4_Stream,NETFLOW,M3_IsolationForest,273,0.7357774968394437
S4_Stream,NETFLOW,M1_LogisticRegression,274,0.6126279863481229
S4_Stream,NETFLOW,M2_XGBoost,274,0.6812785388127854
S4_Stream,NETFLOW,M3_IsolationForest,274,0.7021414665801428
S4_Stream,NETFLOW,M1_LogisticRegression,275,0.5974025974025974
S4_Stream,NETFLOW,M2_XGBoost,275,0.684811237928007
S4_Stream,NETFLOW,M3_IsolationForest,275,0.7046632124352331
S4_Stream,NETFLOW,M1_LogisticRegression,276,0.5963060686015831
S4_Stream,NETFLOW,M2_XGBoost,276,0.6618834080717488
S4_Stream,NETFLOW,M3_IsolationForest,276,0.6928104575163399
S4_Stream,NETFLOW,M1_LogisticRegression,277,0.5679442508710801
S4_Stream,NETFLOW,M2_XGBoost,277,0.6758383490971626
S4_Stream,NETFLOW,M3_IsolationForest,277,0.7071751777634131
S4_Stream,NETFLOW,M1_LogisticRegression,278,0.5787610619469027
S4_Stream,NETFLOW,M2_XGBoost,278,0.6535008976660682
S4_Stream,NETFLOW,M3_IsolationForest,278,0.6945169712793734
S4_Stream,NETFLOW,M1_LogisticRegression,279,0.6212251941328731
S4_Stream,NETFLOW,M2_XGBoost,279,0.6557377049180327
S4_Stream,NETFLOW,M3_IsolationForest,279,0.7253027405991077
S4_Stream,NETFLOW,M1_LogisticRegression,280,0.653232577665827
S4_Stream,NETFLOW,M2_XGBoost,280,0.684654300168634
S4_Stream,NETFLOW,M3_IsolationForest,280,0.7357774968394437
S4_Stream,NETFLOW,M1_LogisticRegression,281,0.5963382737576286
S4_Stream,NETFLOW,M2_XGBoost,281,0.6702033598585323
S4_Stream,NETFLOW,M3_IsolationForest,281,0.7204094689699296
S4_Stream,NETFLOW,M1_LogisticRegression,282,0.6240276577355229
S4_Stream,NETFLOW,M2_XGBoost,282,0.7084745762711865
S4_Stream,NETFLOW,M3_IsolationForest,282,0.7317691819911224
S4_Stream,NETFLOW,M1_LogisticRegression,283,0.5991266375545852
S4_Stream,NETFLOW,M2_XGBoost,283,0.6631205673758865
S4_Stream,NETFLOW,M3_IsolationForest,283,0.712998712998713
S4_Stream,NETFLOW,M1_LogisticRegression,284,0.5896980461811723
S4_Stream,NETFLOW,M2_XGBoost,284,0.6648501362397821
S4_Stream,NETFLOW,M3_IsolationForest,284,0.6987638256343527
S4_Stream,NETFLOW,M1_LogisticRegression,285,0.6209887250650477
S4_Stream,NETFLOW,M2_XGBoost,285,0.6780529461998293
S4_Stream,NETFLOW,M3_IsolationForest,285,0.7244897959183674
S4_Stream,NETFLOW,M1_LogisticRegression,286,0.5918367346938775
S4_Stream,NETFLOW,M2_XGBoost,286,0.7019641332194705
S4_Stream,NETFLOW,M3_IsolationForest,286,0.7187700192184497
S4_Stream,NETFLOW,M1_LogisticRegression,287,0.6142001710863987
S4_Stream,NETFLOW,M2_XGBoost,287,0.6530973451327433
S4_Stream,NETFLOW,M3_IsolationForest,287,0.7212276214833759
S4_Stream,NETFLOW,M1_LogisticRegression,288,0.6306156405990017
S4_Stream,NETFLOW,M2_XGBoost,288,0.6856663872590109
S4_Stream,NETFLOW,M3_IsolationForest,288,0.7405541561712846
S4_Stream,NETFLOW,M1_LogisticRegression,289,0.5993091537132987
S4_Stream,NETFLOW,M2_XGBoost,289,0.6800348735832606
S4_Stream,NETFLOW,M3_IsolationForest,289,0.7163029525032092
S4_Stream,NETFLOW,M1_LogisticRegression,290,0.6102564102564103
S4_Stream,NETFLOW,M2_XGBoost,290,0.6801051709027169
S4_Stream,NETFLOW,M3_IsolationForest,290,0.7096774193548387
S4_Stream,NETFLOW,M1_LogisticRegression,291,0.6122792262405383
S4_Stream,NETFLOW,M2_XGBoost,291,0.7023411371237458
S4_Stream,NETFLOW,M3_IsolationForest,291,0.7261146496815286
S4_Stream,NETFLOW,M1_LogisticRegression,292,0.5754633715798765
S4_Stream,NETFLOW,M2_XGBoost,292,0.65
S4_Stream,NETFLOW,M3_IsolationForest,292,0.6945169712793734
S4_Stream,NETFLOW,M1_LogisticRegression,293,0.6254237288135593
S4_Stream,NETFLOW,M2_XGBoost,293,0.6672443674176777
S4_Stream,NETFLOW,M3_IsolationForest,293,0.7269255251432208
S4_Stream,NETFLOW,M1_LogisticRegression,294,0.5996592844974447
S4_Stream,NETFLOW,M2_XGBoost,294,0.6988783433994823
S4_Stream,NETFLOW,M3_IsolationForest,294,0.7244897959183674
S4_Stream,NETFLOW,M1_LogisticRegression,295,0.5829675153643546
S4_Stream,NETFLOW,M2_XGBoost,295,0.6678765880217786
S4_Stream,NETFLOW,M3_IsolationForest,295,0.700454840805718
S4_Stream,NETFLOW,M1_LogisticRegression,296,0.5879265091863517
S4_Stream,NETFLOW,M2_XGBoost,296,0.6654835847382431
S4_Stream,NETFLOW,M3_IsolationForest,296,0.7063389391979301
S4_Stream,NETFLOW,M1_LogisticRegression,297,0.6172413793103448
S4_Stream,NETFLOW,M2_XGBoost,297,0.7008695652173913
S4_Stream,NETFLOW,M3_IsolationForest,297,0.7187700192184497
S4_Stream,NETFLOW,M1_LogisticRegression,298,0.6195462478184991
S4_Stream,NETFLOW,M2_XGBoost,298,0.6564195298372514
S4_Stream,NETFLOW,M3_IsolationForest,298,0.6970684039087948
S4_Stream,NETFLOW,M1_LogisticRegression,299,0.6230899830220713
S4_Stream,NETFLOW,M2_XGBoost,299,0.6707317073170732
S4_Stream,NETFLOW,M3_IsolationForest,299,0.7163029525032092
S4_Stream,NETFLOW,M1_LogisticRegression,300,0.576544315129812
S4_Stream,NETFLOW,M2_XGBoost,300,0.6745886654478976
S4_Stream,NETFLOW,M3_IsolationForest,300,0.6850756081525312
S4_Stream,NETFLOW,M1_LogisticRegression,301,0.6044444444444445
S4_Stream,NETFLOW,M2_XGBoost,301,0.6727107887579329
S4_Stream,NETFLOW,M3_IsolationForest,301,0.700454840805718
S4_Stream,NETFLOW,M1_LogisticRegression,302,0.6080717488789238
S4_Stream,NETFLOW,M2_XGBoost,302,0.6744815148782687
S4_Stream,NETFLOW,M3_IsolationForest,302,0.6798679867986799
S4_Stream,NETFLOW,M1_LogisticRegression,303,0.6045296167247387
S4_Stream,NETFLOW,M2_XGBoost,303,0.6946826758147513
S4_Stream,NETFLOW,M3_IsolationForest,303,0.71216999356085
S4_Stream,NETFLOW,M1_LogisticRegression,304,0.613896218117854
S4_Stream,NETFLOW,M2_XGBoost,304,0.6905594405594405
S4_Stream,NETFLOW,M3_IsolationForest,304,0.7138263665594855
S4_Stream,NETFLOW,M1_LogisticRegression,305,0.6006711409395973
S4_Stream,NETFLOW,M2_XGBoost,305,0.6834782608695652
S4_Stream,NETFLOW,M3_IsolationForest,305,0.7269255251432208
S4_Stream,NETFLOW,M1_LogisticRegression,306,0.5966460723742277
S4_Stream,NETFLOW,M2_XGBoost,306,0.6515679442508711
S4_Stream,NETFLOW,M3_IsolationForest,306,0.6970684039087948
S4_Stream,NETFLOW,M1_LogisticRegression,307,0.5925282363162467
S4_Stream,NETFLOW,M2_XGBoost,307,0.6618962432915921
S4_Stream,NETFLOW,M3_IsolationForest,307,0.7080103359173127
S4_Stream,NETFLOW,M1_LogisticRegression,308,0.5939914163090129
S4_Stream,NETFLOW,M2_XGBoost,308,0.687392055267703
S4_Stream,NETFLOW,M3_IsolationForest,308,0.7244897959183674
S4_Stream,NETFLOW,M1_LogisticRegression,309,0.5899025686448184
S4_Stream,NETFLOW,M2_XGBoost,309,0.6672582076308784
S4_Stream,NETFLOW,M3_IsolationForest,309,0.7080103359173127
S4_Stream,NETFLOW,M1_LogisticRegression,310,0.5879310344827586
S4_Stream,NETFLOW,M2_XGBoost,310,0.6903114186851211
S4_Stream,NETFLOW,M3_IsolationForest,310,0.71216999356085
S4_Stream,NETFLOW,M1_LogisticRegression,311,0.5924006908462867
S4_Stream,NETFLOW,M2_XGBoost,311,0.68416447944007
S4_Stream,NETFLOW,M3_IsolationForest,311,0.7080103359173127
S4_Stream,NETFLOW,M1_LogisticRegression,312,0.6501706484641638
S4_Stream,NETFLOW,M2_XGBoost,312,0.697754749568221
S4_Stream,NETFLOW,M3_IsolationForest,312,0.727735368956743
S4_Stream,NETFLOW,M1_LogisticRegression,313,0.6383701188455009
S4_Stream,NETFLOW,M2_XGBoost,313,0.6678445229681979
S4_Stream,NETFLOW,M3_IsolationForest,313,0.71216999356085
S4_Stream,NETFLOW,M1_LogisticRegression,314,0.6105263157894737
S4_Stream,NETFLOW,M2_XGBoost,314,0.676081200353045
S4_Stream,NETFLOW,M3_IsolationForest,314,0.7071751777634131
S4_Stream,NETFLOW,M1_LogisticRegression,315,0.5747538048343778
S4_Stream,NETFLOW,M2_XGBoost,315,0.6462646264626463
S4_Stream,NETFLOW,M3_IsolationForest,315,0.6945169712793734
S4_Stream,NETFLOW,M1_LogisticRegression,316,0.6089238845144357
S4_Stream,NETFLOW,M2_XGBoost,316,0.6890459363957597
S4_Stream,NETFLOW,M3_IsolationForest,316,0.7096774193548387
S4_Stream,NETFLOW,M1_LogisticRegression,317,0.6134239592183517
S4_Stream,NETFLOW,M2_XGBoost,317,0.6916043225270158
S4_Stream,NETFLOW,M3_IsolationForest,317,0.7293519695044473
S4_Stream,NETFLOW,M1_LogisticRegression,318,0.6174957118353345
S4_Stream,NETFLOW,M2_XGBoost,318,0.684622067767159
S4_Stream,NETFLOW,M3_IsolationForest,318,0.7146529562982005
S4_Stream,NETFLOW,M1_LogisticRegression,319,0.5789473684210527
S4_Stream,NETFLOW,M2_XGBoost,319,0.6842568161829375
S4_Stream,NETFLOW,M3_IsolationForest,319,0.7195902688860435
S4_Stream,NETFLOW,M1_LogisticRegression,320,0.582010582010582
S4_Stream,NETFLOW,M2_XGBoost,320,0.6596119929453262
S4_Stream,NETFLOW,M3_IsolationForest,320,0.7038237200259235
S4_Stream,NETFLOW,M1_LogisticRegression,321,0.5898538263112639
S4_Stream,NETFLOW,M2_XGBoost,321,0.6897717666948436
S4_Stream,NETFLOW,M3_IsolationForest,321,0.7171263630532393
S4_Stream,NETFLOW,M1_LogisticRegression,322,0.6055979643765903
S4_Stream,NETFLOW,M2_XGBoost,322,0.6882453151618398
S4_Stream,NETFLOW,M3_IsolationForest,322,0.7236758136566688
S4_Stream,NETFLOW,M1_LogisticRegression,323,0.5741710296684118
S4_Stream,NETFLOW,M2_XGBoost,323,0.6883802816901409
S4_Stream,NETFLOW,M3_IsolationForest,323,0.7105093488072212
S4_Stream,NETFLOW,M1_LogisticRegression,324,0.5905923344947736
S4_Stream,NETFLOW,M2_XGBoost,324,0.6517857142857143
S4_Stream,NETFLOW,M3_IsolationForest,324,0.7088444157520981
S4_Stream,NETFLOW,M1_LogisticRegression,325,0.613047363717605
S4_Stream,NETFLOW,M2_XGBoost,325,0.667262969588551
S4_Stream,NETFLOW,M3_IsolationForest,325,0.6962190352020861
S4_Stream,NETFLOW,M1_LogisticRegression,326,0.6033129904097646
S4_Stream,NETFLOW,M2_XGBoost,326,0.6858137510879025
S4_Stream,NETFLOW,M3_IsolationForest,326,0.7088444157520981
S4_Stream,NETFLOW,M1_LogisticRegression,327,0.6224934612031386
S4_Stream,NETFLOW,M2_XGBoost,327,0.6708185053380783
S4_Stream,NETFLOW,M3_IsolationForest,327,0.7021414665801428
S4_Stream,NETFLOW,M1_LogisticRegression,328,0.5946902654867257
S4_Stream,NETFLOW,M2_XGBoost,328,0.6808510638297872
S4_Stream,NETFLOW,M3_IsolationForest,328,0.6919555264879006
S4_Stream,NETFLOW,M1_LogisticRegression,329,0.6160483175150993
S4_Stream,NETFLOW,M2_XGBoost,329,0.6946107784431138
S4_Stream,NETFLOW,M3_IsolationForest,329,0.717948717948718
S4_Stream,NETFLOW,M1_LogisticRegression,330,0.588646288209607
S4_Stream,NETFLOW,M2_XGBoost,330,0.6684491978609626
S4_Stream,NETFLOW,M3_IsolationForest,330,0.7244897959183674
S4_Stream,NETFLOW,M1_LogisticRegression,331,0.6223358908780904
S4_Stream,NETFLOW,M2_XGBoost,331,0.6748466257668712
S4_Stream,NETFLOW,M3_IsolationForest,331,0.7261146496815286
S4_Stream,NETFLOW,M1_LogisticRegression,332,0.6005176876617774
S4_Stream,NETFLOW,M2_XGBoost,332,0.6984126984126984
S4_Stream,NETFLOW,M3_IsolationForest,332,0.7171263630532393
S4_Stream,NETFLOW,M1_LogisticRegression,333,0.5906382978723405
S4_Stream,NETFLOW,M2_XGBoost,333,0.6724137931034483
S4_Stream,NETFLOW,M3_IsolationForest,333,0.717948717948718
S4_Stream,NETFLOW,M1_LogisticRegression,334,0.6035398230088496
S4_Stream,NETFLOW,M2_XGBoost,334,0.6882882882882883
S4_Stream,NETFLOW,M3_IsolationForest,334,0.7012987012987013
